0
0
0
0
0
0
0
0
0
0
0
0
0
0
30
29
43
45
49
55
52
56
55
59
55
55
60
67
71
69
67
62
65
69
76
72
65
67
55
66
57
45
41
40
43
46
46
42
39
41
41
37
36
34
34
33
38
40
35
37
35
33
31
33
31
30
26
28
28
30
32
31
34
32
29
25
23
22
32
41
40
50
44
50
45
45
50
66
70
62
66
66
61
58
60
62
63
69
68
65
61
60
58
57
58
66
57
59
57
59
52
62
66
64
58
55
54
51
49
51
53
51
46
52
48
54
54
51
53
53
43
43
48
45
41
44
54
61
54
51
52
43
43
43
43
45
41
54
58
58
54
50
49
47
37
35
31
30
25
24
27
26
23
31
36
38
38
36
35
31
30
29
38
38
36
36
39
56
58
54
52
50
49
49
51
44
40
36
39
40
50
49
46
46
44
35
38
